t5_node_id,unit_text,source_snippet,anchor_parent_id,source_doc_id,source_block_range,parent_title_text
T5_DF0865_00071_02,优化客货航班时刻,争取优化调整客货航班时刻配置,DF0865_00070_01,DF0865,71-71,20.争取民航、海关等国家政策支持。
T5_DF0865_00071_03,提升货运白天时刻比例,提升浦东国际机场货运航班白天时刻比例,DF0865_00070_01,DF0865,71-71,20.争取民航、海关等国家政策支持。
T5_DF0865_00071_04,实现全时段货运服务,推动实现全时段货运航班服务,DF0865_00070_01,DF0865,71-71,20.争取民航、海关等国家政策支持。
T5_DF0865_00071_05,探索管制代理人制度,探索实施管制代理人、已知托运人等安保制度,DF0865_00070_01,DF0865,71-71,20.争取民航、海关等国家政策支持。
T5_DF0865_00071_06,推动区域安检互认,研究推动长三角地区机场群航空货运安检互认,DF0865_00070_01,DF0865,71-71,20.争取民航、海关等国家政策支持。
T5_DF1176_00025_01,吸引航司设立基地,鼓励吸引航空公司在津设立运营基地,DF1176_00024_01,DF1176,25-25,1．助力基地航空公司发展。
T5_DF1176_00025_02,支持基地航司发展,支持天津货运航空有限公司等基地航空公司在津发展主运营基地和货运运营基地,DF1176_00024_01,DF1176,25-25,1．助力基地航空公司发展。
T5_DF1176_00025_03,推动战略合作扩产,推进与厦门航空等战略合作，支持其在津扩展客货运业务，设立北方货运基地,DF1176_00024_01,DF1176,25-25,1．助力基地航空公司发展。
T5_DF1176_00027_01,吸引适航制造企业,吸引飞机零部件、汽车零配件、电子零部件……企业在津运营,DF1176_00026_01,DF1176,27-27,2．大力培育适航产业。
T5_DF1176_00027_02,引进航空物流服务商,引进国内外知名电商平台、电商企业以及大型物流集成商、货运代理、速递物流等公司在津扩大航空运输业务,DF1176_00026_01,DF1176,27-27,2．大力培育适航产业。
T5_DF1176_00027_03,设立航空功能中心,设立物流分拨中心、贸易结算中心、新兴经济平台,DF1176_00026_01,DF1176,27-27,2．大力培育适航产业。
T5_DF1176_00027_04,发展航空金融与特色货运,发展航空金融、特色货运，打造天津品牌,DF1176_00026_01,DF1176,27-27,2．大力培育适航产业。
T5_DF1176_00030_01,开通口岸监管场所,在航空口岸大通关基地开通海关监管场所,DF1176_00029_01,DF1176,30-30,3．丰富航空口岸功能。
T5_DF1176_00030_02,运行进境指定监管场地,运行进境肉类、进境水果、进境植物种苗、进境冰鲜水产品、进境食用水生动物等指定监管场地,DF1176_00029_01,DF1176,30-30,3．丰富航空口岸功能。
T5_DF1176_00030_03,提升国际邮件互换功能,加快国际邮件互换局功能提升,DF1176_00029_01,DF1176,30-30,3．丰富航空口岸功能。
T5_DF1176_00030_04,推动跨境电商平衡发展,持续推动跨境电商进出口平衡发展,DF1176_00029_01,DF1176,30-30,3．丰富航空口岸功能。
T5_DF1176_00030_05,促进航空物流贸易聚集,促进航空物流和贸易企业聚集,DF1176_00029_01,DF1176,30-30,3．丰富航空口岸功能。
T5_DF1176_00032_01,推行7×24小时预约通关,落实航空口岸“7×24小时”预约通关服务,DF1176_00031_01,DF1176,32-32,4．提升口岸通关便利化。
T5_DF1176_00032_02,设立海关特殊监管区域,探索在航空物流区设立海关特殊监管区域或场所,DF1176_00031_01,DF1176,32-32,4．提升口岸通关便利化。
T5_DF1176_00032_03,推动航空口岸业态创新,发挥自贸试验区优势，推动航空口岸业态创新,DF1176_00031_01,DF1176,32-32,4．提升口岸通关便利化。
T5_DF1176_00035_01,推进机场改扩建,实施天津滨海国际机场三期改扩建工程。,DF1176_00034_01,DF1176,35-35,5．加快国际航空物流中心载体建设。
T5_DF1176_00035_02,建设国内货库,建成天津滨海国际机场东区国内货库。,DF1176_00034_01,DF1176,35-35,5．加快国际航空物流中心载体建设。
T5_DF1176_00035_03,加快大通关基地建设,加快航空口岸大通关基地建设，推动“大通关基地综合信息服务平台”上线运行。,DF1176_00034_01,DF1176,35-35,5．加快国际航空物流中心载体建设。
T5_DF1176_00035_04,完善临空经济区基建,加快东丽临空经济区（物流总部区、科技创新区）两个片区的基础设施建设，提高航空口岸基础保障能力。,DF1176_00034_01,DF1176,35-35,5．加快国际航空物流中心载体建设。
T5_DF1176_00037_01,加快货运通道建设,加快实施航双路建设，提升改造津北路等，建设完善机场周边路网。,DF1176_00036_01,DF1176,37-37,6．加快实施货运通道建设。
T5_DF1176_00037_02,保障物流高峰通行,重大节日、电商节等航空物流高峰时期，确保津汉公路立交桥至天津滨海国际机场进场路之间外环线通畅，满足进出航空物流区以及机场东西货运区货车高效、便捷通行的需要。,DF1176_00036_01,DF1176,37-37,6．加快实施货运通道建设。
T5_DF1176_00040_01,创新货运安检模式,创新航空货运安检模式，在安检互认、中转货物集中操作等方面开展创新,DF1176_00039_01,DF1176,40-40,7．做大空空中转业务。
T5_DF1176_00040_02,实现机坪换单直转,实现跨货站国内之间、国内与国际、国际之间货物机坪换单直转,DF1176_00039_01,DF1176,40-40,7．做大空空中转业务。
T5_DF1176_00042_01,完善卡车航班配套,创新完善“卡车航班”涉及的海关转关、安全监管等相关配套业务,DF1176_00041_01,DF1176,42-42,8．做实空地联运业务。
T5_DF1176_00042_02,拓展卡车航班网络,支持物流服务企业开辟天津至周边省市的“卡车航班”业务,DF1176_00041_01,DF1176,42-42,8．做实空地联运业务。
T5_DF1176_00042_03,探索空铁物流模式,探索发展空铁物流业务,DF1176_00041_01,DF1176,42-42,8．做实空地联运业务。
T5_DF1176_00042_04,发展海空联运业务,支持发展海空联运业务,DF1176_00041_01,DF1176,42-42,8．做实空地联运业务。
T5_DF1176_00042_05,研究冷链跨境进口,根据企业实际需求，研究跨境电商冷链商品进口的可行性,DF1176_00041_01,DF1176,42-42,8．做实空地联运业务。
T5_DF1176_00045_01,增加机场高峰小时容量,推动民航管理部门持续增加天津滨海国际机场高峰小时容量，2022年达到高峰小时容量35架次/小时，2025年达到高峰小时容量45架次/小时,DF1176_00044_01,DF1176,45-45,9．增加机场高峰小时容量。
T5_DF1176_00045_02,增开货运航班时刻,支持天津滨海国际机场夜间低峰时刻和白天空余时刻增加货运航班,DF1176_00044_01,DF1176,45-45,9．增加机场高峰小时容量。
T5_DF1176_00047_01,加密国内货机航线,鼓励航空公司新开加密国内全货机航线航班,DF1176_00046_01,DF1176,47-47,10．优化客货运航线网络。
T5_DF1176_00047_02,做强日韩东南亚航线,做强日韩、东南亚航线,DF1176_00046_01,DF1176,47-47,10．优化客货运航线网络。
T5_DF1176_00047_03,拓展一带一路货运航线,拓展“一带一路”沿线国家和地区航线,DF1176_00046_01,DF1176,47-47,10．优化客货运航线网络。
T5_DF1176_00047_04,开通全球货运枢纽航线,支持开通欧洲、北美等全球主要航空货运枢纽机场航线航班,DF1176_00046_01,DF1176,47-47,10．优化客货运航线网络。
T5_DF1176_00047_05,引进货运包机运营,积极引进全货运包机和客改货包机,DF1176_00046_01,DF1176,47-47,10．优化客货运航线网络。
T5_DF1176_00047_06,建设区域货运包机基地,逐步推动天津成为京津冀区域货运包机运营基地,DF1176_00046_01,DF1176,47-47,10．优化客货运航线网络。
T5_DF1185_00051_01,强化区域枢纽机场地位,强化天津滨海国际机场区域枢纽机场地位,DF1185_00050_01,DF1185,51-51,三、集中力量建设中国国际航空物流中心
T5_DF1185_00051_02,加快航空物流载体建设,加快载体建设,DF1185_00050_01,DF1185,51-51,三、集中力量建设中国国际航空物流中心
T5_DF1185_00051_03,拓展航空物流货源市场,拓展航空物流货源及市场,DF1185_00050_01,DF1185,51-51,三、集中力量建设中国国际航空物流中心
T5_DF1185_00051_04,优化航空物流生态系统,优化航空物流生态系统,DF1185_00050_01,DF1185,51-51,三、集中力量建设中国国际航空物流中心
T5_DF1185_00053_01,建设航空物流枢纽,推动航空物流枢纽建设,DF1185_00052_01,DF1185,53-53,（一）强化天津滨海国际机场货运枢纽地位
T5_DF1185_00053_02,增强机场货运功能,进一步增强天津滨海国际机场货运功能,DF1185_00052_01,DF1185,53-53,（一）强化天津滨海国际机场货运枢纽地位
T5_DF1185_00053_03,优化货运航线网络,不断优化天津滨海国际机场航空货运航线网络,DF1185_00052_01,DF1185,53-53,（一）强化天津滨海国际机场货运枢纽地位
T5_DF1185_00053_04,拓展国际物流业务,扩大国际物流业务,DF1185_00052_01,DF1185,53-53,（一）强化天津滨海国际机场货运枢纽地位
T5_DF1185_00053_05,布局全球货运功能,拓展转运分拨、交易、结算等全球功能布局,DF1185_00052_01,DF1185,53-53,（一）强化天津滨海国际机场货运枢纽地位
T5_DF1185_00053_06,完善多式联运设施,加快布局完善铁路专用线、公路网及多式联运转运设施,DF1185_00052_01,DF1185,53-53,（一）强化天津滨海国际机场货运枢纽地位
T5_DF1185_00053_07,提升国际航运服务,不断提升国际航运服务能力,DF1185_00052_01,DF1185,53-53,（一）强化天津滨海国际机场货运枢纽地位
T5_DF1185_00053_08,扩大货运辐射范围,扩大辐射范围,DF1185_00052_01,DF1185,53-53,（一）强化天津滨海国际机场货运枢纽地位
T5_DF1185_00055_01,推进机场改扩建,加快推动天津滨海国际机场三期改扩建工程建设,DF1185_00054_01,DF1185,55-57,（二）加快中国国际航空物流中心载体建设
T5_DF1185_00055_02,打造智慧物流机场,重点打造智慧型物流机场,DF1185_00054_01,DF1185,55-57,（二）加快中国国际航空物流中心载体建设
T5_DF1185_00055_03,搭建航空物流信息平台,搭建一体化综合性航空物流信息交互平台,DF1185_00054_01,DF1185,55-57,（二）加快中国国际航空物流中心载体建设
T5_DF1185_00055_04,融合多系统数据,实现机场航班信息系统、航空货站生产系统、货运代理业务系统、航空公司订舱系统、安检服务系统、海关报关系统、货运区运输调度系统等有机融合,DF1185_00054_01,DF1185,55-57,（二）加快中国国际航空物流中心载体建设
T5_DF1185_00055_05,建设航空物流区,高标准建设航空物流区,DF1185_00054_01,DF1185,55-57,（二）加快中国国际航空物流中心载体建设
T5_DF1185_00055_06,推进大通关基地建设,推进大通关基地等重点项目建设,DF1185_00054_01,DF1185,55-57,（二）加快中国国际航空物流中心载体建设
T5_DF1185_00055_07,发展多元临空产业,发展航空运输、冷链物流、邮件快递、电子商务、航空金融、商务服务、航空维修、教育培训和综合服务等产业,DF1185_00054_01,DF1185,55-57,（二）加快中国国际航空物流中心载体建设
T5_DF1185_00055_08,带动高端制造业,服务和带动临空经济和周边高端制造业发展,DF1185_00054_01,DF1185,55-57,（二）加快中国国际航空物流中心载体建设
T5_DF1185_00055_09,完善临空经济区基建,加快东丽临空经济区的基础设施建设,DF1185_00054_01,DF1185,55-57,（二）加快中国国际航空物流中心载体建设
T5_DF1185_00055_10,提升临空服务能力,提升临空经济服务能力,DF1185_00054_01,DF1185,55-57,（二）加快中国国际航空物流中心载体建设
T5_DF1185_00055_11,创新区域协同机制,创新区域协同机制,DF1185_00054_01,DF1185,55-57,（二）加快中国国际航空物流中心载体建设
T5_DF1185_00055_12,拓展自贸区政策,探索将自贸试验区政策扩展至东丽临空经济区,DF1185_00054_01,DF1185,55-57,（二）加快中国国际航空物流中心载体建设
T5_DF1185_00055_13,建设冷链物流中心,推进东丽临空经济区冷链物流中心及现代物流产业园建设,DF1185_00054_01,DF1185,55-57,（二）加快中国国际航空物流中心载体建设
T5_DF1185_00059_01,培育适空制造产业,大力培育适空产业，重点吸引飞机零部件、汽车零配件、电子零部件以及航空特种货物运输企业在津运营，引进国际知名航空发动机厂商和飞机维修公司来津开展业务，拓展以空客天津总装线为载体的大型民用飞机配套产业链，完善AC系列民用直升机谱系及直升机研发体系，推进无人机研发制造和通用航空配套产品生产，提升新一代运载火箭、空间站和卫星等航天设备研制生产能力,DF1185_00058_01,DF1185,59-59,（三）拓展航空物流货源市场
T5_DF1185_00059_02,发展高端临空服务业,大力培育适空商贸、消费等流通产业以及高端临空服务业，支持冷链物流、医药、跨境电商、电子信息、高新技术研发、总部经济、商贸文化会展等临空产业发展,DF1185_00058_01,DF1185,59-59,（三）拓展航空物流货源市场
T5_DF1185_00059_03,构建航空物流支撑体系,打造有效支撑先进制造产业、高端消费产业、高端临空服务业的航空物流运输体系,DF1185_00058_01,DF1185,59-59,（三）拓展航空物流货源市场
T5_DF1185_00061_01,推动七要素联动,推动政、产、学、研、金、用、服七要素高效联动,DF1185_00060_01,DF1185,61-61,（四）优化航空物流产业生态系统
T5_DF1185_00061_02,打造产业合作平台,打造产业创新的智库、企业合作的平台、区域发展的纽带,DF1185_00060_01,DF1185,61-61,（四）优化航空物流产业生态系统
T5_DF1185_00061_03,优化集群资源配置,优化产业集群的资源配置效率,DF1185_00060_01,DF1185,61-61,（四）优化航空物流产业生态系统
