block_id,doc_id,h_level,block_type,original_text,status,pau_id,O,A,A_type,S_scope,S_focus,S_stage,S_type,pau_final,t_level_base,t_level_adjusted,is_leaf_candidate,validation_issues
DF0403_027,DF0403,H1,title,五、提升空港口岸作业效率，减免口岸及货站操作处置费用,valid,PAU_001,空港口岸作业效率,提升,direction,"[""空港""]",[],[],[],空港口岸作业效率,T2,T3,False,[]
DF0403_027,DF0403,H1,title,五、提升空港口岸作业效率，减免口岸及货站操作处置费用,valid,PAU_002,口岸及货站操作处置费用,减免,substantive,"[""口岸"", ""货站""]",[],[],[],口岸及货站操作处置费用减免,T3,T4,True,[]
DF0403_028,DF0403,NA,body,（一）对进出成都机场的国际货物的操作处置费用分别给予进港国际货物0.15元/公斤、出港国际货物0.2元/公斤的市财政补贴，保持成都机场航空货站的收费标准处于全国较低水平。,valid,PAU_001,操作处置费用,给予,substantive,"[""国际"", ""成都机场""]",[],[],[],国际成都机场操作处置费用补贴,T3,T4,True,[]
DF0403_028,DF0403,NA,body,（一）对进出成都机场的国际货物的操作处置费用分别给予进港国际货物0.15元/公斤、出港国际货物0.2元/公斤的市财政补贴，保持成都机场航空货站的收费标准处于全国较低水平。,valid,PAU_002,收费标准,保持,intent,"[""成都机场"", ""航空货站"", ""全国""]",[],[],[],成都机场航空货站全国较低收费标准,T2,T4,False,[]
DF0403_029,DF0403,NA,body,（二）积极推进成都双流国际机场航空货站功能前置至空港国际快件中心和海关特殊监管场所，实现航空口岸一体化营运工作机制，免除企业在空港国际快件中心和海关特殊监管场所办理业务的全部费用，市区两级财政按照8：2比例共同分担所产生的费用。,valid,PAU_001,航空货站功能前置,推进,operational,"[""成都双流国际机场"", ""空港国际快件中心"", ""海关特殊监管场所""]",[],[],[],积极推进成都双流国际机场航空货站功能前置至空港国际快件中心和海关特殊监管场所,T3,T4,True,[]
DF0403_029,DF0403,NA,body,（二）积极推进成都双流国际机场航空货站功能前置至空港国际快件中心和海关特殊监管场所，实现航空口岸一体化营运工作机制，免除企业在空港国际快件中心和海关特殊监管场所办理业务的全部费用，市区两级财政按照8：2比例共同分担所产生的费用。,valid,PAU_002,航空口岸一体化营运工作机制,实现,substantive,"[""航空口岸""]",[],[],[],实现航空口岸一体化营运工作机制,T2,T3,False,[]
DF0403_029,DF0403,NA,body,（二）积极推进成都双流国际机场航空货站功能前置至空港国际快件中心和海关特殊监管场所，实现航空口岸一体化营运工作机制，免除企业在空港国际快件中心和海关特殊监管场所办理业务的全部费用，市区两级财政按照8：2比例共同分担所产生的费用。,valid,PAU_003,费用,免除,substantive,"[""空港国际快件中心"", ""海关特殊监管场所""]",[],[],[],免除企业在空港国际快件中心和海关特殊监管场所办理业务的全部费用,T3,T4,True,[]
DF0191_002,DF0191,H1,title,第二条南宁市航空物流发展专项资金是指市本级财政年度预算安排的物流发展专项资金中用于培育发展在南宁吴圩国际机场执飞的国内、国际货运航班而设立的专项资金（以下简称：专项资金）。,valid,PAU_001,国内货运航班,培育,substantive,"[""南宁吴圩国际机场""]",[],[],[],南宁吴圩国际机场国内货运航班,T3,T4,True,[]
DF0191_002,DF0191,H1,title,第二条南宁市航空物流发展专项资金是指市本级财政年度预算安排的物流发展专项资金中用于培育发展在南宁吴圩国际机场执飞的国内、国际货运航班而设立的专项资金（以下简称：专项资金）。,valid,PAU_002,国际货运航班,培育,substantive,"[""南宁吴圩国际机场"", ""国际""]",[],[],[],南宁吴圩国际机场国际货运航班,T3,T4,True,[]
DF0191_004,DF0191,H1,title,第四条专项资金使用应遵循鼓励发展、公开透明、规范运作的原则。,valid,PAU_001,发展,鼓励,intent,[],[],[],[],鼓励发展,T2,T2,False,[]
DF0191_004,DF0191,H1,title,第四条专项资金使用应遵循鼓励发展、公开透明、规范运作的原则。,valid,PAU_002,透明,公开,intent,[],[],[],[],公开透明,T2,T2,False,[]
DF0191_004,DF0191,H1,title,第四条专项资金使用应遵循鼓励发展、公开透明、规范运作的原则。,valid,PAU_003,运作,规范,intent,[],[],[],[],规范运作,T2,T2,False,[]
DF0191_001,DF0191,H1,title,第一条为培育我市航空物流产业的发展，把我市打造成为服务全国，连接东盟的国际区域性航空物流转运中心，带动制造业及相关产业与航空物流业的联动发展，促进我市经济繁荣发展，特制定本暂行办法。,valid,PAU_001,航空物流产业,培育,substantive,"[""我市""]",[],[],[],我市航空物流产业,T2,T3,False,[]
DF0191_001,DF0191,H1,title,第一条为培育我市航空物流产业的发展，把我市打造成为服务全国，连接东盟的国际区域性航空物流转运中心，带动制造业及相关产业与航空物流业的联动发展，促进我市经济繁荣发展，特制定本暂行办法。,valid,PAU_002,航空物流转运中心,打造,substantive,"[""国际"", ""区域性"", ""全国"", ""东盟""]",[],[],[],服务全国连接东盟的国际区域性航空物流转运中心,T3,T4,True,[]
DF0191_001,DF0191,H1,title,第一条为培育我市航空物流产业的发展，把我市打造成为服务全国，连接东盟的国际区域性航空物流转运中心，带动制造业及相关产业与航空物流业的联动发展，促进我市经济繁荣发展，特制定本暂行办法。,valid,PAU_003,联动发展,带动,intent,"[""制造业"", ""相关产业"", ""航空物流业""]",[],[],[],制造业及相关产业与航空物流业联动发展,T2,T3,False,[]
DF0191_001,DF0191,H1,title,第一条为培育我市航空物流产业的发展，把我市打造成为服务全国，连接东盟的国际区域性航空物流转运中心，带动制造业及相关产业与航空物流业的联动发展，促进我市经济繁荣发展，特制定本暂行办法。,valid,PAU_004,经济繁荣发展,促进,intent,"[""我市""]",[],[],[],我市经济繁荣发展,T2,T3,False,[]
DF0191_005,DF0191,H1,title,第五条专项资金主要用于对货运航线航班和开拓航空货运市场进行奖励。,valid,PAU_001,货运航线航班,奖励,substantive,[],[],[],[],货运航线航班奖励,T3,T3,True,[]
DF0191_005,DF0191,H1,title,第五条专项资金主要用于对货运航线航班和开拓航空货运市场进行奖励。,valid,PAU_002,航空货运市场,开拓,operational,"[""航空""]",[],[],[],开拓航空货运市场,T2,T3,True,[]
DF0191_007,DF0191,NA,body,1.新开通南宁吴圩国际机场国际货运定期或不定期航线航班的航空公司；,valid,PAU_001,国际货运航线航班,开通,substantive,"[""国际"", ""南宁吴圩国际机场""]",[],[],"[""定期"", ""不定期""]",南宁吴圩国际机场国际货运定期航线航班,T3,T4,True,[]
DF0191_007,DF0191,NA,body,1.新开通南宁吴圩国际机场国际货运定期或不定期航线航班的航空公司；,valid,PAU_002,国际货运航线航班,开通,substantive,"[""国际"", ""南宁吴圩国际机场""]",[],[],"[""不定期""]",南宁吴圩国际机场国际货运不定期航线航班,T3,T4,True,[]
DF0191_008,DF0191,NA,body,2.新开通南宁吴圩国际机场国内货运定期或不定期航线航班的航空公司；,valid,PAU_001,货运航线航班,新开通,substantive,"[""国内"", ""南宁吴圩国际机场""]",[],[],"[""定期""]",南宁吴圩国际机场国内货运定期航线航班,T3,T4,True,[]
DF0191_008,DF0191,NA,body,2.新开通南宁吴圩国际机场国内货运定期或不定期航线航班的航空公司；,valid,PAU_002,货运航线航班,新开通,substantive,"[""国内"", ""南宁吴圩国际机场""]",[],[],"[""不定期""]",南宁吴圩国际机场国内货运不定期航线航班,T3,T4,True,[]
DF0191_006,DF0191,H2,title,（一）货运航线航班奖励的对象为：航线执飞公司、负责航空发展与航线培育的项目公司（以下简称“项目公司”）、航空货运包机公司，主要为：,valid,PAU_001,航线执飞公司,奖励,substantive,"[""国际"", ""航空""]",[],[],[],国际航空航线执飞公司奖励,T3,T4,True,[]
DF0191_006,DF0191,H2,title,（一）货运航线航班奖励的对象为：航线执飞公司、负责航空发展与航线培育的项目公司（以下简称“项目公司”）、航空货运包机公司，主要为：,valid,PAU_002,项目公司,奖励,substantive,"[""航空"", ""枢纽""]",[],[],[],航空枢纽项目公司奖励,T3,T4,True,[]
DF0191_006,DF0191,H2,title,（一）货运航线航班奖励的对象为：航线执飞公司、负责航空发展与航线培育的项目公司（以下简称“项目公司”）、航空货运包机公司，主要为：,valid,PAU_003,航空货运包机公司,奖励,substantive,"[""航空""]",[],[],"[""全货机""]",航空全货机包机公司奖励,T3,T4,True,[]
DF0191_009,DF0191,NA,body,3.承租航空公司的飞机营运新开通南宁吴圩国际机场国际货运航线的包机公司；,valid,PAU_001,国际货运航线,营运,operational,"[""国际"", ""南宁吴圩国际机场""]",[],[],"[""定期"", ""不定期""]",南宁吴圩国际机场国际货运定期或不定期航线,T3,T4,True,[]
DF0191_010,DF0191,H2,title,（二）市场开拓奖励对象为负责开发航空货运包机或包销业务的公司，主要为：,valid,PAU_001,航空货运包机,开发,substantive,[],[],[],"[""全货机""]",航空货运包机,T3,T3.5,True,[]
DF0191_010,DF0191,H2,title,（二）市场开拓奖励对象为负责开发航空货运包机或包销业务的公司，主要为：,valid,PAU_002,航空货运包销业务,开发,substantive,[],[],[],[],航空货运包销业务,T3,T3,True,[]
DF0191_017,DF0191,H2,title,（二）具有完善的管理体制；,valid,PAU_001,管理体制,具有,substantive,[],[],"[""完善""]",[],完善的管理体制,T3,T4,True,[]
DF0191_013,DF0191,NA,body,本办法所称项目公司是指由自治区人民政府指定成立的为政府开拓培育新航线提供管理和服务的非营利的政府性公司。,valid,PAU_001,项目公司,指定成立,substantive,"[""自治区""]",[],[],[],自治区指定成立的项目公司,T3,T4,True,[]
DF0191_013,DF0191,NA,body,本办法所称项目公司是指由自治区人民政府指定成立的为政府开拓培育新航线提供管理和服务的非营利的政府性公司。,valid,PAU_002,管理和服务,提供,operational,"[""政府"", ""新航线""]",[],[],[],为政府开拓培育新航线提供管理和服务,T2,T3,False,[]
DF0191_011,DF0191,NA,body,对促进南宁吴圩国际机场国际、国内航空货运发展有较大贡献并在南宁吴圩国际机场年内处理航空货物吞吐量前三名的航空货运代理公司。,valid,PAU_001,航空货运发展,促进,intent,"[""南宁吴圩国际机场"", ""国际"", ""国内""]",[],[],[],促进南宁吴圩国际机场国际国内航空货运发展,T2,T4,False,[]
